Word,Bigram,Conc.M,Conc.SD,Unknown,Total,Percent_known,SUBTLEX,Dom_Pos,word,log_freq,rt,url,trial_type,trial_index,time_elapsed,internal_node_id,subject,survey_code,responses,type,view_history,trial_category,stimulus,key_press,sensible,critical,Class,practice,order,correct,string,same,version_with_order,item_version,item,source,different_frame,ambiguity_type,response,correct_response,Gender,Native_Speaker,Mobile_Device,Age,B1,B2
drain,0,4.61,0.83,1,29,0.97,440,Noun,drain,2.644438589,3027,,html-keyboard-response,164,402980,0.0-78.0-0.0,1wzodbsf7y,1wzodbsf7y,,,,,They drained the pond.<p>,77,S,yes,V,main,first,,drained,FALSE,M2_b_M1_b,M2_b,82,Brown(2008),No,Polysemy,S,TRUE,Female,Yes,No,25,2,Chair
drain,0,4.61,0.83,1,29,0.97,440,Noun,drain,2.644438589,1687,,html-keyboard-response,165,404668,0.0-78.0-1.0,1wzodbsf7y,1wzodbsf7y,,,,,They drained the budget.<p>,77,S,yes,V,main,second,,drained,FALSE,M2_b_M1_b,M1_b,82,Brown(2008),No,Polysemy,S,TRUE,Female,Yes,No,25,2,Chair
drain,0,4.61,0.83,1,29,0.97,440,Noun,drain,2.644438589,1061,,html-keyboard-response,160,249973,0.0-76.0-0.0,d4b99ue0tu,d4b99ue0tu,,,,,They drained the account.<p>,77,S,yes,V,main,first,,drained,TRUE,M1_a_M1_b,M1_a,82,Brown(2008),No,Polysemy,S,TRUE,Female,Yes,No,20,2,Chair
drain,0,4.61,0.83,1,29,0.97,440,Noun,drain,2.644438589,1139,,html-keyboard-response,161,251116,0.0-76.0-1.0,d4b99ue0tu,d4b99ue0tu,,,,,They drained the budget.<p>,77,S,yes,V,main,second,,drained,TRUE,M1_a_M1_b,M1_b,82,Brown(2008),No,Polysemy,S,TRUE,Female,Yes,No,20,2,Chair
drain,0,4.61,0.83,1,29,0.97,440,Noun,drain,2.644438589,1828,,html-keyboard-response,168,255094,0.0-80.0-0.0,dcy113hjjm,dcy113hjjm,,,,,They drained the pond.<p>,77,S,yes,V,main,first,,drained,TRUE,M2_b_M2_a,M2_b,82,Brown(2008),No,Polysemy,S,TRUE,Female,Yes,No,19,2,Chair
drain,0,4.61,0.83,1,29,0.97,440,Noun,drain,2.644438589,798,,html-keyboard-response,169,255892,0.0-80.0-1.0,dcy113hjjm,dcy113hjjm,,,,,They drained the pool.<p>,77,S,yes,V,main,second,,drained,TRUE,M2_b_M2_a,M2_a,82,Brown(2008),No,Polysemy,S,TRUE,Female,Yes,No,19,2,Chair
drain,0,4.61,0.83,1,29,0.97,440,Noun,drain,2.644438589,132,,html-keyboard-response,136,77172,0.0-64.0-0.0,ydgdq5mrxw,ydgdq5mrxw,,,,,They drained the pool.<p>,88,S,yes,V,main,first,,drained,FALSE,M2_a_M1_b,M2_a,82,Brown(2008),No,Polysemy,N,FALSE,Female,Yes,No,19,2,Chair
drain,0,4.61,0.83,1,29,0.97,440,Noun,drain,2.644438589,216,,html-keyboard-response,137,77388,0.0-64.0-1.0,ydgdq5mrxw,ydgdq5mrxw,,,,,They drained the budget.<p>,88,S,yes,V,main,second,,drained,FALSE,M2_a_M1_b,M1_b,82,Brown(2008),No,Polysemy,N,FALSE,Female,Yes,No,19,2,Chair
drain,0,4.61,0.83,1,29,0.97,440,Noun,drain,2.644438589,1624,,html-keyboard-response,248,671664,0.0-120.0-0.0,ea54kkhdyv,ea54kkhdyv,,,,,They drained the account.<p>,88,S,yes,V,main,first,,drained,TRUE,M1_a_M1_b,M1_a,82,Brown(2008),No,Polysemy,N,FALSE,Female,Yes,No,19,2,Chair
drain,0,4.61,0.83,1,29,0.97,440,Noun,drain,2.644438589,2022,,html-keyboard-response,249,673688,0.0-120.0-1.0,ea54kkhdyv,ea54kkhdyv,,,,,They drained the budget.<p>,77,S,yes,V,main,second,,drained,TRUE,M1_a_M1_b,M1_b,82,Brown(2008),No,Polysemy,S,TRUE,Female,Yes,No,19,2,Chair
drain,0,4.61,0.83,1,29,0.97,440,Noun,drain,2.644438589,1435,,html-keyboard-response,52,89529,0.0-22.0-0.0,o8f6bzm7m7,o8f6bzm7m7,,,,,They drained the budget.<p>,77,S,yes,V,main,first,,drained,TRUE,M1_b_M1_a,M1_b,82,Brown(2008),No,Polysemy,S,TRUE,Female,Yes,No,22,2,Ocean
drain,0,4.61,0.83,1,29,0.97,440,Noun,drain,2.644438589,1248,,html-keyboard-response,53,90778,0.0-22.0-1.0,o8f6bzm7m7,o8f6bzm7m7,,,,,They drained the account.<p>,77,S,yes,V,main,second,,drained,TRUE,M1_b_M1_a,M1_a,82,Brown(2008),No,Polysemy,S,TRUE,Female,Yes,No,22,2,Ocean
drain,0,4.61,0.83,1,29,0.97,440,Noun,drain,2.644438589,1090,,html-keyboard-response,222,987877,0.0-107.0-0.0,5jdbzv6v5c,5jdbzv6v5c,,,,,They drained the pool.<p>,77,S,yes,V,main,first,,drained,FALSE,M2_a_M1_a,M2_a,82,Brown(2008),No,Polysemy,S,TRUE,Female,Yes,No,20,2,Chair
drain,0,4.61,0.83,1,29,0.97,440,Noun,drain,2.644438589,1378,,html-keyboard-response,223,989256,0.0-107.0-1.0,5jdbzv6v5c,5jdbzv6v5c,,,,,They drained the account.<p>,77,S,yes,V,main,second,,drained,FALSE,M2_a_M1_a,M1_a,82,Brown(2008),No,Polysemy,S,TRUE,Female,Yes,No,20,2,Chair
drain,0,4.61,0.83,1,29,0.97,440,Noun,drain,2.644438589,1887,,html-keyboard-response,82,157122,0.0-37.0-0.0,g3flm4j14z,g3flm4j14z,,,,,They drained the pond.<p>,77,S,yes,V,main,first,,drained,FALSE,M2_b_M1_a,M2_b,82,Brown(2008),No,Polysemy,S,TRUE,Male,Yes,No,20,2,Chair
drain,0,4.61,0.83,1,29,0.97,440,Noun,drain,2.644438589,2993,,html-keyboard-response,83,160116,0.0-37.0-1.0,g3flm4j14z,g3flm4j14z,,,,,They drained the account.<p>,77,S,yes,V,main,second,,drained,FALSE,M2_b_M1_a,M1_a,82,Brown(2008),No,Polysemy,S,TRUE,Male,Yes,No,20,2,Chair
drain,0,4.61,0.83,1,29,0.97,440,Noun,drain,2.644438589,1249,,html-keyboard-response,42,98091,0.0-17.0-0.0,864zg5t8jb,864zg5t8jb,,,,,They drained the budget.<p>,77,S,yes,V,main,first,,drained,TRUE,M1_b_M1_a,M1_b,82,Brown(2008),No,Polysemy,S,TRUE,Female,Yes,No,18,2,Chair
drain,0,4.61,0.83,1,29,0.97,440,Noun,drain,2.644438589,863,,html-keyboard-response,43,98955,0.0-17.0-1.0,864zg5t8jb,864zg5t8jb,,,,,They drained the account.<p>,77,S,yes,V,main,second,,drained,TRUE,M1_b_M1_a,M1_a,82,Brown(2008),No,Polysemy,S,TRUE,Female,Yes,No,18,2,Chair
drain,0,4.61,0.83,1,29,0.97,440,Noun,drain,2.644438589,94,,html-keyboard-response,106,41421,0.0-49.0-0.0,fs35e32eu4,fs35e32eu4,,,,,They drained the pond.<p>,88,S,yes,V,main,first,,drained,FALSE,M2_b_M1_a,M2_b,82,Brown(2008),No,Polysemy,N,FALSE,Prefer not to answer,Yes,No,20,2,Chair
drain,0,4.61,0.83,1,29,0.97,440,Noun,drain,2.644438589,71,,html-keyboard-response,107,41492,0.0-49.0-1.0,fs35e32eu4,fs35e32eu4,,,,,They drained the account.<p>,77,S,yes,V,main,second,,drained,FALSE,M2_b_M1_a,M1_a,82,Brown(2008),No,Polysemy,S,TRUE,Prefer not to answer,Yes,No,20,2,Chair
drain,0,4.61,0.83,1,29,0.97,440,Noun,drain,2.644438589,1529,,html-keyboard-response,104,108854,0.0-48.0-0.0,21s95lnz0l,21s95lnz0l,,,,,They drained the account.<p>,77,S,yes,V,main,first,,drained,FALSE,M1_a_M2_b,M1_a,82,Brown(2008),No,Polysemy,S,TRUE,Female,Yes,No,19,2,Chair
drain,0,4.61,0.83,1,29,0.97,440,Noun,drain,2.644438589,940,,html-keyboard-response,105,109796,0.0-48.0-1.0,21s95lnz0l,21s95lnz0l,,,,,They drained the pond.<p>,77,S,yes,V,main,second,,drained,FALSE,M1_a_M2_b,M2_b,82,Brown(2008),No,Polysemy,S,TRUE,Female,Yes,No,19,2,Chair
drain,0,4.61,0.83,1,29,0.97,440,Noun,drain,2.644438589,1764,,html-keyboard-response,90,257221,0.0-41.0-0.0,34628l2rmq,34628l2rmq,,,,,They drained the budget.<p>,77,S,yes,V,main,first,,drained,FALSE,M1_b_M2_b,M1_b,82,Brown(2008),No,Polysemy,S,TRUE,Male,Yes,No,20,2,Chair
drain,0,4.61,0.83,1,29,0.97,440,Noun,drain,2.644438589,1234,,html-keyboard-response,91,258456,0.0-41.0-1.0,34628l2rmq,34628l2rmq,,,,,They drained the pond.<p>,77,S,yes,V,main,second,,drained,FALSE,M1_b_M2_b,M2_b,82,Brown(2008),No,Polysemy,S,TRUE,Male,Yes,No,20,2,Chair
drain,0,4.61,0.83,1,29,0.97,440,Noun,drain,2.644438589,2223,,html-keyboard-response,58,165917,0.0-25.0-0.0,02cpp7rcbk,02cpp7rcbk,,,,,They drained the account.<p>,77,S,yes,V,main,first,,drained,FALSE,M1_a_M2_b,M1_a,82,Brown(2008),No,Polysemy,S,TRUE,Female,Yes,No,20,2,Chair
drain,0,4.61,0.83,1,29,0.97,440,Noun,drain,2.644438589,1279,,html-keyboard-response,59,167199,0.0-25.0-1.0,02cpp7rcbk,02cpp7rcbk,,,,,They drained the pond.<p>,77,S,yes,V,main,second,,drained,FALSE,M1_a_M2_b,M2_b,82,Brown(2008),No,Polysemy,S,TRUE,Female,Yes,No,20,2,Chair
drain,0,4.61,0.83,1,29,0.97,440,Noun,drain,2.644438589,1912,,html-keyboard-response,178,304495,0.0-85.0-0.0,6ewsk563ze,6ewsk563ze,,,,,They drained the pond.<p>,77,S,yes,V,main,first,,drained,TRUE,M2_b_M2_a,M2_b,82,Brown(2008),No,Polysemy,S,TRUE,Male,No,No,20,2,Chair
drain,0,4.61,0.83,1,29,0.97,440,Noun,drain,2.644438589,874,,html-keyboard-response,179,305369,0.0-85.0-1.0,6ewsk563ze,6ewsk563ze,,,,,They drained the pool.<p>,77,S,yes,V,main,second,,drained,TRUE,M2_b_M2_a,M2_a,82,Brown(2008),No,Polysemy,S,TRUE,Male,No,No,20,2,Chair
drain,0,4.61,0.83,1,29,0.97,440,Noun,drain,2.644438589,1015,,html-keyboard-response,94,144132,0.0-43.0-0.0,271z75fey4,271z75fey4,,,,,They drained the pool.<p>,77,S,yes,V,main,first,,drained,FALSE,M2_a_M1_a,M2_a,82,Brown(2008),No,Polysemy,S,TRUE,Female,Yes,Yes,18,2,Chair
drain,0,4.61,0.83,1,29,0.97,440,Noun,drain,2.644438589,1193,,html-keyboard-response,95,145325,0.0-43.0-1.0,271z75fey4,271z75fey4,,,,,They drained the account.<p>,77,S,yes,V,main,second,,drained,FALSE,M2_a_M1_a,M1_a,82,Brown(2008),No,Polysemy,S,TRUE,Female,Yes,Yes,18,2,Chair
drain,0,4.61,0.83,1,29,0.97,440,Noun,drain,2.644438589,1904,,html-keyboard-response,148,368614,0.0-70.0-0.0,mokuq1rs5c,mokuq1rs5c,,,,,They drained the account.<p>,88,S,yes,V,main,first,,drained,TRUE,M1_a_M1_b,M1_a,82,Brown(2008),No,Polysemy,N,FALSE,Prefer not to answer,Prefer not to answer,No,18,2,Chair
drain,0,4.61,0.83,1,29,0.97,440,Noun,drain,2.644438589,3472,,html-keyboard-response,149,372086,0.0-70.0-1.0,mokuq1rs5c,mokuq1rs5c,,,,,They drained the budget.<p>,88,S,yes,V,main,second,,drained,TRUE,M1_a_M1_b,M1_b,82,Brown(2008),No,Polysemy,N,FALSE,Prefer not to answer,Prefer not to answer,No,18,2,Chair
drain,0,4.61,0.83,1,29,0.97,440,Noun,drain,2.644438589,4451,,html-keyboard-response,150,255099,0.0-71.0-0.0,tzstmyxntu,tzstmyxntu,,,,,They drained the account.<p>,77,S,yes,V,main,first,,drained,FALSE,M1_a_M2_b,M1_a,82,Brown(2008),No,Polysemy,S,TRUE,Female,Yes,No,18,2,Chair
drain,0,4.61,0.83,1,29,0.97,440,Noun,drain,2.644438589,1001,,html-keyboard-response,151,256101,0.0-71.0-1.0,tzstmyxntu,tzstmyxntu,,,,,They drained the pond.<p>,77,S,yes,V,main,second,,drained,FALSE,M1_a_M2_b,M2_b,82,Brown(2008),No,Polysemy,S,TRUE,Female,Yes,No,18,2,Chair
drain,0,4.61,0.83,1,29,0.97,440,Noun,drain,2.644438589,1608,,html-keyboard-response,48,134507,0.0-20.0-0.0,3uxmxe02py,3uxmxe02py,,,,,They drained the budget.<p>,77,S,yes,V,main,first,,drained,FALSE,M1_b_M2_b,M1_b,82,Brown(2008),No,Polysemy,S,TRUE,Male,Yes,No,25,2,Chair
drain,0,4.61,0.83,1,29,0.97,440,Noun,drain,2.644438589,1191,,html-keyboard-response,49,135699,0.0-20.0-1.0,3uxmxe02py,3uxmxe02py,,,,,They drained the pond.<p>,77,S,yes,V,main,second,,drained,FALSE,M1_b_M2_b,M2_b,82,Brown(2008),No,Polysemy,S,TRUE,Male,Yes,No,25,2,Chair
drain,0,4.61,0.83,1,29,0.97,440,Noun,drain,2.644438589,1465,,html-keyboard-response,100,205666,0.0-46.0-0.0,du57z90equ,du57z90equ,,,,,They drained the account.<p>,77,S,yes,V,main,first,,drained,TRUE,M1_a_M1_b,M1_a,82,Brown(2008),No,Polysemy,S,TRUE,Female,Yes,No,28,2,Chair
drain,0,4.61,0.83,1,29,0.97,440,Noun,drain,2.644438589,826,,html-keyboard-response,101,206492,0.0-46.0-1.0,du57z90equ,du57z90equ,,,,,They drained the budget.<p>,77,S,yes,V,main,second,,drained,TRUE,M1_a_M1_b,M1_b,82,Brown(2008),No,Polysemy,S,TRUE,Female,Yes,No,28,2,Chair
drain,0,4.61,0.83,1,29,0.97,440,Noun,drain,2.644438589,1090,,html-keyboard-response,202,240997,0.0-97.0-0.0,k9k5bl7bsa,k9k5bl7bsa,,,,,They drained the pond.<p>,77,S,yes,V,main,first,,drained,FALSE,M2_b_M1_b,M2_b,82,Brown(2008),No,Polysemy,S,TRUE,Female,Yes,No,19,2,Chair
drain,0,4.61,0.83,1,29,0.97,440,Noun,drain,2.644438589,1145,,html-keyboard-response,203,242142,0.0-97.0-1.0,k9k5bl7bsa,k9k5bl7bsa,,,,,They drained the budget.<p>,77,S,yes,V,main,second,,drained,FALSE,M2_b_M1_b,M1_b,82,Brown(2008),No,Polysemy,S,TRUE,Female,Yes,No,19,2,Chair
drain,0,4.61,0.83,1,29,0.97,440,Noun,drain,2.644438589,2370,,html-keyboard-response,76,168975,0.0-34.0-0.0,wu133ef8bd,wu133ef8bd,,,,,They drained the pond.<p>,77,S,yes,V,main,first,,drained,FALSE,M2_b_M1_a,M2_b,82,Brown(2008),No,Polysemy,S,TRUE,Female,Prefer not to answer,No,31,2,Chair
drain,0,4.61,0.83,1,29,0.97,440,Noun,drain,2.644438589,1447,,html-keyboard-response,77,170422,0.0-34.0-1.0,wu133ef8bd,wu133ef8bd,,,,,They drained the account.<p>,77,S,yes,V,main,second,,drained,FALSE,M2_b_M1_a,M1_a,82,Brown(2008),No,Polysemy,S,TRUE,Female,Prefer not to answer,No,31,2,Chair
drain,0,4.61,0.83,1,29,0.97,440,Noun,drain,2.644438589,1440,,html-keyboard-response,210,349674,0.0-101.0-0.0,aq8lxy7f2y,aq8lxy7f2y,,,,,They drained the pond.<p>,77,S,yes,V,main,first,,drained,TRUE,M2_b_M2_a,M2_b,82,Brown(2008),No,Polysemy,S,TRUE,Female,Yes,No,19,2,Chair
drain,0,4.61,0.83,1,29,0.97,440,Noun,drain,2.644438589,639,,html-keyboard-response,211,350315,0.0-101.0-1.0,aq8lxy7f2y,aq8lxy7f2y,,,,,They drained the pool.<p>,77,S,yes,V,main,second,,drained,TRUE,M2_b_M2_a,M2_a,82,Brown(2008),No,Polysemy,S,TRUE,Female,Yes,No,19,2,Chair
drain,0,4.61,0.83,1,29,0.97,440,Noun,drain,2.644438589,752,,html-keyboard-response,226,276739,0.0-109.0-0.0,o40xglp55j,o40xglp55j,,,,,They drained the pool.<p>,88,S,yes,V,main,first,,drained,FALSE,M2_a_M1_b,M2_a,82,Brown(2008),No,Polysemy,N,FALSE,Female,Yes,No,21,2,Chair
drain,0,4.61,0.83,1,29,0.97,440,Noun,drain,2.644438589,697,,html-keyboard-response,227,277436,0.0-109.0-1.0,o40xglp55j,o40xglp55j,,,,,They drained the budget.<p>,77,S,yes,V,main,second,,drained,FALSE,M2_a_M1_b,M1_b,82,Brown(2008),No,Polysemy,S,TRUE,Female,Yes,No,21,2,Chair
drain,0,4.61,0.83,1,29,0.97,440,Noun,drain,2.644438589,1848,,html-keyboard-response,230,565694,0.0-111.0-0.0,y52zt9vjyf,y52zt9vjyf,,,,,They drained the pond.<p>,77,S,yes,V,main,first,,drained,FALSE,M2_b_M1_a,M2_b,82,Brown(2008),No,Polysemy,S,TRUE,Male,Yes,No,19,2,Chair
drain,0,4.61,0.83,1,29,0.97,440,Noun,drain,2.644438589,2128,,html-keyboard-response,231,567822,0.0-111.0-1.0,y52zt9vjyf,y52zt9vjyf,,,,,They drained the account.<p>,77,S,yes,V,main,second,,drained,FALSE,M2_b_M1_a,M1_a,82,Brown(2008),No,Polysemy,S,TRUE,Male,Yes,No,19,2,Chair
drain,0,4.61,0.83,1,29,0.97,440,Noun,drain,2.644438589,1352,,html-keyboard-response,164,257173,0.0-78.0-0.0,a9vf3xe3py,a9vf3xe3py,,,,,They drained the pool.<p>,77,S,yes,V,main,first,,drained,FALSE,M2_a_M1_a,M2_a,82,Brown(2008),No,Polysemy,S,TRUE,Female,Yes,Yes,19,2,Chair
drain,0,4.61,0.83,1,29,0.97,440,Noun,drain,2.644438589,948,,html-keyboard-response,165,258122,0.0-78.0-1.0,a9vf3xe3py,a9vf3xe3py,,,,,They drained the account.<p>,77,S,yes,V,main,second,,drained,FALSE,M2_a_M1_a,M1_a,82,Brown(2008),No,Polysemy,S,TRUE,Female,Yes,Yes,19,2,Chair
drain,0,4.61,0.83,1,29,0.97,440,Noun,drain,2.644438589,844,,html-keyboard-response,36,56036,0.0-14.0-0.0,xdomj2pout,xdomj2pout,,,,,They drained the pond.<p>,77,S,yes,V,main,first,,drained,TRUE,M2_b_M2_a,M2_b,82,Brown(2008),No,Polysemy,S,TRUE,Female,Yes,No,18,2,Chair
drain,0,4.61,0.83,1,29,0.97,440,Noun,drain,2.644438589,637,,html-keyboard-response,37,56674,0.0-14.0-1.0,xdomj2pout,xdomj2pout,,,,,They drained the pool.<p>,77,S,yes,V,main,second,,drained,TRUE,M2_b_M2_a,M2_a,82,Brown(2008),No,Polysemy,S,TRUE,Female,Yes,No,18,2,Chair
drain,0,4.61,0.83,1,29,0.97,440,Noun,drain,2.644438589,782,,html-keyboard-response,180,352902,0.0-86.0-0.0,rln6tvgsn6,rln6tvgsn6,,,,,They drained the budget.<p>,77,S,yes,V,main,first,,drained,TRUE,M1_b_M1_a,M1_b,82,Brown(2008),No,Polysemy,S,TRUE,Female,Yes,No,20,2,Chair
drain,0,4.61,0.83,1,29,0.97,440,Noun,drain,2.644438589,674,,html-keyboard-response,181,353577,0.0-86.0-1.0,rln6tvgsn6,rln6tvgsn6,,,,,They drained the account.<p>,77,S,yes,V,main,second,,drained,TRUE,M1_b_M1_a,M1_a,82,Brown(2008),No,Polysemy,S,TRUE,Female,Yes,No,20,2,Chair
drain,0,4.61,0.83,1,29,0.97,440,Noun,drain,2.644438589,1213,,html-keyboard-response,72,242106,0.0-32.0-0.0,meaaxoxjw2,meaaxoxjw2,,,,,They drained the pond.<p>,77,S,yes,V,main,first,,drained,TRUE,M2_b_M2_a,M2_b,82,Brown(2008),No,Polysemy,S,TRUE,Female,Yes,No,22,2,Chair
drain,0,4.61,0.83,1,29,0.97,440,Noun,drain,2.644438589,1011,,html-keyboard-response,73,243118,0.0-32.0-1.0,meaaxoxjw2,meaaxoxjw2,,,,,They drained the pool.<p>,77,S,yes,V,main,second,,drained,TRUE,M2_b_M2_a,M2_a,82,Brown(2008),No,Polysemy,S,TRUE,Female,Yes,No,22,2,Chair
drain,0,4.61,0.83,1,29,0.97,440,Noun,drain,2.644438589,3122,,html-keyboard-response,134,2854875,0.0-63.0-0.0,rrded0u35m,rrded0u35m,,,,,They drained the account.<p>,77,S,yes,V,main,first,,drained,FALSE,M1_a_M2_a,M1_a,82,Brown(2008),No,Polysemy,S,TRUE,Female,Yes,No,21,2,Chair
drain,0,4.61,0.83,1,29,0.97,440,Noun,drain,2.644438589,805,,html-keyboard-response,135,2855681,0.0-63.0-1.0,rrded0u35m,rrded0u35m,,,,,They drained the pool.<p>,77,S,yes,V,main,second,,drained,FALSE,M1_a_M2_a,M2_a,82,Brown(2008),No,Polysemy,S,TRUE,Female,Yes,No,21,2,Chair
drain,0,4.61,0.83,1,29,0.97,440,Noun,drain,2.644438589,1130,,html-keyboard-response,70,131338,0.0-31.0-0.0,tb47bk2csv,tb47bk2csv,,,,,They drained the pool.<p>,77,S,yes,V,main,first,,drained,FALSE,M2_a_M1_a,M2_a,82,Brown(2008),No,Polysemy,S,TRUE,Female,Yes,No,19,2,Chair
drain,0,4.61,0.83,1,29,0.97,440,Noun,drain,2.644438589,1369,,html-keyboard-response,71,132707,0.0-31.0-1.0,tb47bk2csv,tb47bk2csv,,,,,They drained the account.<p>,77,S,yes,V,main,second,,drained,FALSE,M2_a_M1_a,M1_a,82,Brown(2008),No,Polysemy,S,TRUE,Female,Yes,No,19,2,Chair
drain,0,4.61,0.83,1,29,0.97,440,Noun,drain,2.644438589,1513,,html-keyboard-response,44,273353,0.0-18.0-0.0,gtj74gj1hs,gtj74gj1hs,,,,,They drained the budget.<p>,77,S,yes,V,main,first,,drained,FALSE,M1_b_M2_a,M1_b,82,Brown(2008),No,Polysemy,S,TRUE,Male,Yes,No,19,2,Chair
drain,0,4.61,0.83,1,29,0.97,440,Noun,drain,2.644438589,822,,html-keyboard-response,45,274175,0.0-18.0-1.0,gtj74gj1hs,gtj74gj1hs,,,,,They drained the pool.<p>,77,S,yes,V,main,second,,drained,FALSE,M1_b_M2_a,M2_a,82,Brown(2008),No,Polysemy,S,TRUE,Male,Yes,No,19,2,Chair
drain,0,4.61,0.83,1,29,0.97,440,Noun,drain,2.644438589,481,,html-keyboard-response,206,182902,0.0-99.0-0.0,93okkkjl0j,93okkkjl0j,,,,,They drained the pond.<p>,88,S,yes,V,main,first,,drained,FALSE,M2_b_M1_a,M2_b,82,Brown(2008),No,Polysemy,N,FALSE,Male,Yes,No,20,2,Chair
drain,0,4.61,0.83,1,29,0.97,440,Noun,drain,2.644438589,162,,html-keyboard-response,207,183065,0.0-99.0-1.0,93okkkjl0j,93okkkjl0j,,,,,They drained the account.<p>,77,S,yes,V,main,second,,drained,FALSE,M2_b_M1_a,M1_a,82,Brown(2008),No,Polysemy,S,TRUE,Male,Yes,No,20,2,Chair
drain,0,4.61,0.83,1,29,0.97,440,Noun,drain,2.644438589,1542,,html-keyboard-response,38,63226,0.0-15.0-0.0,kzt7mhlhq0,kzt7mhlhq0,,,,,They drained the pool.<p>,77,S,yes,V,main,first,,drained,FALSE,M2_a_M1_b,M2_a,82,Brown(2008),No,Polysemy,S,TRUE,Male,Yes,No,18,2,Chair
drain,0,4.61,0.83,1,29,0.97,440,Noun,drain,2.644438589,1336,,html-keyboard-response,39,64562,0.0-15.0-1.0,kzt7mhlhq0,kzt7mhlhq0,,,,,They drained the budget.<p>,77,S,yes,V,main,second,,drained,FALSE,M2_a_M1_b,M1_b,82,Brown(2008),No,Polysemy,S,TRUE,Male,Yes,No,18,2,Chair
drain,0,4.61,0.83,1,29,0.97,440,Noun,drain,2.644438589,2136,,html-keyboard-response,90,319898,0.0-41.0-0.0,phcg9go4je,phcg9go4je,,,,,They drained the account.<p>,77,S,yes,V,main,first,,drained,FALSE,M1_a_M2_b,M1_a,82,Brown(2008),No,Polysemy,S,TRUE,Female,Yes,No,21,2,Chair
drain,0,4.61,0.83,1,29,0.97,440,Noun,drain,2.644438589,1196,,html-keyboard-response,91,321094,0.0-41.0-1.0,phcg9go4je,phcg9go4je,,,,,They drained the pond.<p>,77,S,yes,V,main,second,,drained,FALSE,M1_a_M2_b,M2_b,82,Brown(2008),No,Polysemy,S,TRUE,Female,Yes,No,21,2,Chair
drain,0,4.61,0.83,1,29,0.97,440,Noun,drain,2.644438589,736,,html-keyboard-response,186,209232,0.0-89.0-0.0,14y9ru14du,14y9ru14du,,,,,They drained the pond.<p>,77,S,yes,V,main,first,,drained,TRUE,M2_b_M2_a,M2_b,82,Brown(2008),No,Polysemy,S,TRUE,Female,Yes,No,21,2,Chair
drain,0,4.61,0.83,1,29,0.97,440,Noun,drain,2.644438589,719,,html-keyboard-response,187,209952,0.0-89.0-1.0,14y9ru14du,14y9ru14du,,,,,They drained the pool.<p>,77,S,yes,V,main,second,,drained,TRUE,M2_b_M2_a,M2_a,82,Brown(2008),No,Polysemy,S,TRUE,Female,Yes,No,21,2,Chair
drain,0,4.61,0.83,1,29,0.97,440,Noun,drain,2.644438589,817,,html-keyboard-response,250,342538,0.0-121.0-0.0,rgkj29k85f,rgkj29k85f,,,,,They drained the pool.<p>,77,S,yes,V,main,first,,drained,TRUE,M2_a_M2_b,M2_a,82,Brown(2008),No,Polysemy,S,TRUE,Female,Yes,No,20,2,Chair
drain,0,4.61,0.83,1,29,0.97,440,Noun,drain,2.644438589,565,,html-keyboard-response,251,343104,0.0-121.0-1.0,rgkj29k85f,rgkj29k85f,,,,,They drained the pond.<p>,77,S,yes,V,main,second,,drained,TRUE,M2_a_M2_b,M2_b,82,Brown(2008),No,Polysemy,S,TRUE,Female,Yes,No,20,2,Chair
drain,0,4.61,0.83,1,29,0.97,440,Noun,drain,2.644438589,1961,,html-keyboard-response,182,298896,0.0-87.0-0.0,ylr2c47dx9,ylr2c47dx9,,,,,They drained the account.<p>,77,S,yes,V,main,first,,drained,FALSE,M1_a_M2_a,M1_a,82,Brown(2008),No,Polysemy,S,TRUE,Female,Yes,No,21,2,Chair
drain,0,4.61,0.83,1,29,0.97,440,Noun,drain,2.644438589,664,,html-keyboard-response,183,299561,0.0-87.0-1.0,ylr2c47dx9,ylr2c47dx9,,,,,They drained the pool.<p>,77,S,yes,V,main,second,,drained,FALSE,M1_a_M2_a,M2_a,82,Brown(2008),No,Polysemy,S,TRUE,Female,Yes,No,21,2,Chair
drain,0,4.61,0.83,1,29,0.97,440,Noun,drain,2.644438589,131,,html-keyboard-response,36,24323,0.0-14.0-0.0,s8reog80d3,s8reog80d3,,,,,They drained the pond.<p>,77,S,yes,V,main,first,,drained,TRUE,M2_b_M2_a,M2_b,82,Brown(2008),No,Polysemy,S,TRUE,Female,Yes,No,18,2,Ocean
drain,0,4.61,0.83,1,29,0.97,440,Noun,drain,2.644438589,60,,html-keyboard-response,37,24383,0.0-14.0-1.0,s8reog80d3,s8reog80d3,,,,,They drained the pool.<p>,88,S,yes,V,main,second,,drained,TRUE,M2_b_M2_a,M2_a,82,Brown(2008),No,Polysemy,N,FALSE,Female,Yes,No,18,2,Ocean
drain,0,4.61,0.83,1,29,0.97,440,Noun,drain,2.644438589,1387,,html-keyboard-response,42,83692,0.0-17.0-0.0,tk8krlr72o,tk8krlr72o,,,,,They drained the budget.<p>,88,S,yes,V,main,first,,drained,FALSE,M1_b_M2_a,M1_b,82,Brown(2008),No,Polysemy,N,FALSE,Female,Yes,No,21,2,Chair
